trade_date,signal_date,execution_date,target_return_end_date,ts_code,financial_report_period,financial_ann_date,financial_usable_date
2022-07-01,2022-07-01,2022-07-04,2022-07-29,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-04,2022-07-04,2022-07-05,2022-08-01,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-05,2022-07-05,2022-07-06,2022-08-02,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-06,2022-07-06,2022-07-07,2022-08-03,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-07,2022-07-07,2022-07-08,2022-08-04,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-08,2022-07-08,2022-07-11,2022-08-05,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-11,2022-07-11,2022-07-12,2022-08-08,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-12,2022-07-12,2022-07-13,2022-08-09,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-13,2022-07-13,2022-07-14,2022-08-10,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-14,2022-07-14,2022-07-15,2022-08-11,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-15,2022-07-15,2022-07-18,2022-08-12,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-18,2022-07-18,2022-07-19,2022-08-15,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-19,2022-07-19,2022-07-20,2022-08-16,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-20,2022-07-20,2022-07-21,2022-08-17,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-21,2022-07-21,2022-07-22,2022-08-18,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-22,2022-07-22,2022-07-25,2022-08-19,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-25,2022-07-25,2022-07-26,2022-08-22,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-26,2022-07-26,2022-07-27,2022-08-23,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-27,2022-07-27,2022-07-28,2022-08-24,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-28,2022-07-28,2022-07-29,2022-08-25,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-29,2022-07-29,2022-08-01,2022-08-26,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-01,2022-08-01,2022-08-02,2022-08-29,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-02,2022-08-02,2022-08-03,2022-08-30,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-03,2022-08-03,2022-08-04,2022-08-31,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-04,2022-08-04,2022-08-05,2022-09-01,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-05,2022-08-05,2022-08-08,2022-09-02,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-08,2022-08-08,2022-08-09,2022-09-05,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-09,2022-08-09,2022-08-10,2022-09-06,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-10,2022-08-10,2022-08-11,2022-09-07,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-11,2022-08-11,2022-08-12,2022-09-08,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-12,2022-08-12,2022-08-15,2022-09-09,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-15,2022-08-15,2022-08-16,,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-16,2022-08-16,2022-08-17,,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-17,2022-08-17,2022-08-18,,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-18,2022-08-18,2022-08-19,,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-19,2022-08-19,2022-08-22,,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-22,2022-08-22,2022-08-23,,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-23,2022-08-23,2022-08-24,,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-24,2022-08-24,2022-08-25,,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-25,2022-08-25,2022-08-26,,000050.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-26,2022-08-26,2022-08-29,,000050.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-29,2022-08-29,2022-08-30,,000050.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-30,2022-08-30,2022-08-31,,000050.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-31,2022-08-31,2022-09-01,,000050.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-01,2022-09-01,2022-09-02,,000050.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-02,2022-09-02,2022-09-05,,000050.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-05,2022-09-05,2022-09-06,,000050.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-06,2022-09-06,2022-09-07,,000050.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-07,2022-09-07,2022-09-08,,000050.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-08,2022-09-08,2022-09-09,,000050.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-09,2022-09-09,,,000050.SZ,2022-06-30,2022-08-25,2022-08-26
2022-06-20,2022-06-20,2022-06-21,2022-07-18,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-21,2022-06-21,2022-06-22,2022-07-19,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-22,2022-06-22,2022-06-23,2022-07-20,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-23,2022-06-23,2022-06-24,2022-07-21,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-24,2022-06-24,2022-06-27,2022-07-22,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-27,2022-06-27,2022-06-28,2022-07-25,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-28,2022-06-28,2022-06-29,2022-07-26,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-29,2022-06-29,2022-06-30,2022-07-27,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-30,2022-06-30,2022-07-01,2022-07-28,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-01,2022-07-01,2022-07-04,2022-07-29,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-04,2022-07-04,2022-07-05,2022-08-01,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-05,2022-07-05,2022-07-06,2022-08-02,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-06,2022-07-06,2022-07-07,2022-08-03,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-07,2022-07-07,2022-07-08,2022-08-04,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-08,2022-07-08,2022-07-11,2022-08-05,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-11,2022-07-11,2022-07-12,2022-08-08,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-12,2022-07-12,2022-07-13,2022-08-09,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-13,2022-07-13,2022-07-14,2022-08-10,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-14,2022-07-14,2022-07-15,2022-08-11,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-15,2022-07-15,2022-07-18,2022-08-12,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-18,2022-07-18,2022-07-19,2022-08-15,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-19,2022-07-19,2022-07-20,2022-08-16,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-20,2022-07-20,2022-07-21,2022-08-17,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-21,2022-07-21,2022-07-22,2022-08-18,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-22,2022-07-22,2022-07-25,2022-08-19,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-25,2022-07-25,2022-07-26,2022-08-22,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-26,2022-07-26,2022-07-27,2022-08-23,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-27,2022-07-27,2022-07-28,2022-08-24,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-28,2022-07-28,2022-07-29,2022-08-25,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-29,2022-07-29,2022-08-01,2022-08-26,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-01,2022-08-01,2022-08-02,2022-08-29,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-02,2022-08-02,2022-08-03,2022-08-30,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-03,2022-08-03,2022-08-04,2022-08-31,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-04,2022-08-04,2022-08-05,2022-09-01,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-05,2022-08-05,2022-08-08,2022-09-02,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-08,2022-08-08,2022-08-09,2022-09-05,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-09,2022-08-09,2022-08-10,2022-09-06,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-10,2022-08-10,2022-08-11,2022-09-07,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-11,2022-08-11,2022-08-12,2022-09-08,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-12,2022-08-12,2022-08-15,2022-09-09,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-15,2022-08-15,2022-08-16,,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-16,2022-08-16,2022-08-17,,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-17,2022-08-17,2022-08-18,,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-18,2022-08-18,2022-08-19,,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-19,2022-08-19,2022-08-22,,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-22,2022-08-22,2022-08-23,,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-23,2022-08-23,2022-08-24,,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-24,2022-08-24,2022-08-25,,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-25,2022-08-25,2022-08-26,,000051.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-26,2022-08-26,2022-08-29,,000051.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-29,2022-08-29,2022-08-30,,000051.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-30,2022-08-30,2022-08-31,,000051.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-31,2022-08-31,2022-09-01,,000051.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-01,2022-09-01,2022-09-02,,000051.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-02,2022-09-02,2022-09-05,,000051.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-05,2022-09-05,2022-09-06,,000051.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-06,2022-09-06,2022-09-07,,000051.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-07,2022-09-07,2022-09-08,,000051.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-08,2022-09-08,2022-09-09,,000051.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-09,2022-09-09,,,000051.SZ,2022-06-30,2022-08-25,2022-08-26
2022-06-20,2022-06-20,2022-06-21,2022-07-18,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-21,2022-06-21,2022-06-22,2022-07-19,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-22,2022-06-22,2022-06-23,2022-07-20,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-23,2022-06-23,2022-06-24,2022-07-21,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-24,2022-06-24,2022-06-27,2022-07-22,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-27,2022-06-27,2022-06-28,2022-07-25,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-28,2022-06-28,2022-06-29,2022-07-26,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-29,2022-06-29,2022-06-30,2022-07-27,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-30,2022-06-30,2022-07-01,2022-07-28,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-01,2022-07-01,2022-07-04,2022-07-29,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-04,2022-07-04,2022-07-05,2022-08-01,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-05,2022-07-05,2022-07-06,2022-08-02,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-06,2022-07-06,2022-07-07,2022-08-03,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-07,2022-07-07,2022-07-08,2022-08-04,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-08,2022-07-08,2022-07-11,2022-08-05,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-11,2022-07-11,2022-07-12,2022-08-08,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-12,2022-07-12,2022-07-13,2022-08-09,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-13,2022-07-13,2022-07-14,2022-08-10,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-14,2022-07-14,2022-07-15,2022-08-11,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-15,2022-07-15,2022-07-18,2022-08-12,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-18,2022-07-18,2022-07-19,2022-08-15,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-19,2022-07-19,2022-07-20,2022-08-16,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-20,2022-07-20,2022-07-21,2022-08-17,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-21,2022-07-21,2022-07-22,2022-08-18,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-22,2022-07-22,2022-07-25,2022-08-19,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-25,2022-07-25,2022-07-26,2022-08-22,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-26,2022-07-26,2022-07-27,2022-08-23,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-27,2022-07-27,2022-07-28,2022-08-24,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-28,2022-07-28,2022-07-29,2022-08-25,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-29,2022-07-29,2022-08-01,2022-08-26,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-01,2022-08-01,2022-08-02,2022-08-29,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-02,2022-08-02,2022-08-03,2022-08-30,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-03,2022-08-03,2022-08-04,2022-08-31,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-04,2022-08-04,2022-08-05,2022-09-01,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-05,2022-08-05,2022-08-08,2022-09-02,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-08,2022-08-08,2022-08-09,2022-09-05,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-09,2022-08-09,2022-08-10,2022-09-06,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-10,2022-08-10,2022-08-11,2022-09-07,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-11,2022-08-11,2022-08-12,2022-09-08,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-12,2022-08-12,2022-08-15,2022-09-09,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-15,2022-08-15,2022-08-16,,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-16,2022-08-16,2022-08-17,,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-17,2022-08-17,2022-08-18,,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-18,2022-08-18,2022-08-19,,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-19,2022-08-19,2022-08-22,,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-22,2022-08-22,2022-08-23,,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-23,2022-08-23,2022-08-24,,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-24,2022-08-24,2022-08-25,,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-25,2022-08-25,2022-08-26,,000052.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-26,2022-08-26,2022-08-29,,000052.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-29,2022-08-29,2022-08-30,,000052.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-30,2022-08-30,2022-08-31,,000052.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-31,2022-08-31,2022-09-01,,000052.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-01,2022-09-01,2022-09-02,,000052.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-02,2022-09-02,2022-09-05,,000052.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-05,2022-09-05,2022-09-06,,000052.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-06,2022-09-06,2022-09-07,,000052.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-07,2022-09-07,2022-09-08,,000052.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-08,2022-09-08,2022-09-09,,000052.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-09,2022-09-09,,,000052.SZ,2022-06-30,2022-08-25,2022-08-26
2022-06-20,2022-06-20,2022-06-21,2022-07-18,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-21,2022-06-21,2022-06-22,2022-07-19,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-22,2022-06-22,2022-06-23,2022-07-20,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-23,2022-06-23,2022-06-24,2022-07-21,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-24,2022-06-24,2022-06-27,2022-07-22,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-27,2022-06-27,2022-06-28,2022-07-25,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-28,2022-06-28,2022-06-29,2022-07-26,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-29,2022-06-29,2022-06-30,2022-07-27,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-30,2022-06-30,2022-07-01,2022-07-28,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-01,2022-07-01,2022-07-04,2022-07-29,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-04,2022-07-04,2022-07-05,2022-08-01,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-05,2022-07-05,2022-07-06,2022-08-02,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-06,2022-07-06,2022-07-07,2022-08-03,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-07,2022-07-07,2022-07-08,2022-08-04,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-08,2022-07-08,2022-07-11,2022-08-05,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-11,2022-07-11,2022-07-12,2022-08-08,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-12,2022-07-12,2022-07-13,2022-08-09,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-13,2022-07-13,2022-07-14,2022-08-10,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-14,2022-07-14,2022-07-15,2022-08-11,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-15,2022-07-15,2022-07-18,2022-08-12,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-18,2022-07-18,2022-07-19,2022-08-15,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-19,2022-07-19,2022-07-20,2022-08-16,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-20,2022-07-20,2022-07-21,2022-08-17,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-21,2022-07-21,2022-07-22,2022-08-18,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-22,2022-07-22,2022-07-25,2022-08-19,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-25,2022-07-25,2022-07-26,2022-08-22,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-26,2022-07-26,2022-07-27,2022-08-23,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-27,2022-07-27,2022-07-28,2022-08-24,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-28,2022-07-28,2022-07-29,2022-08-25,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-29,2022-07-29,2022-08-01,2022-08-26,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-01,2022-08-01,2022-08-02,2022-08-29,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-02,2022-08-02,2022-08-03,2022-08-30,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-03,2022-08-03,2022-08-04,2022-08-31,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-04,2022-08-04,2022-08-05,2022-09-01,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-05,2022-08-05,2022-08-08,2022-09-02,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-08,2022-08-08,2022-08-09,2022-09-05,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-09,2022-08-09,2022-08-10,2022-09-06,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-10,2022-08-10,2022-08-11,2022-09-07,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-11,2022-08-11,2022-08-12,2022-09-08,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-12,2022-08-12,2022-08-15,2022-09-09,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-15,2022-08-15,2022-08-16,,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-16,2022-08-16,2022-08-17,,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-17,2022-08-17,2022-08-18,,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-18,2022-08-18,2022-08-19,,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-19,2022-08-19,2022-08-22,,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-22,2022-08-22,2022-08-23,,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-23,2022-08-23,2022-08-24,,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-24,2022-08-24,2022-08-25,,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-25,2022-08-25,2022-08-26,,000053.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-26,2022-08-26,2022-08-29,,000053.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-29,2022-08-29,2022-08-30,,000053.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-30,2022-08-30,2022-08-31,,000053.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-31,2022-08-31,2022-09-01,,000053.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-01,2022-09-01,2022-09-02,,000053.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-02,2022-09-02,2022-09-05,,000053.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-05,2022-09-05,2022-09-06,,000053.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-06,2022-09-06,2022-09-07,,000053.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-07,2022-09-07,2022-09-08,,000053.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-08,2022-09-08,2022-09-09,,000053.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-09,2022-09-09,,,000053.SZ,2022-06-30,2022-08-25,2022-08-26
2022-06-20,2022-06-20,2022-06-21,2022-07-18,000054.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-21,2022-06-21,2022-06-22,2022-07-19,000054.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-22,2022-06-22,2022-06-23,2022-07-20,000054.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-23,2022-06-23,2022-06-24,2022-07-21,000054.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-24,2022-06-24,2022-06-27,2022-07-22,000054.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-27,2022-06-27,2022-06-28,2022-07-25,000054.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-28,2022-06-28,2022-06-29,2022-07-26,000054.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-29,2022-06-29,2022-06-30,2022-07-27,000054.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-30,2022-06-30,2022-07-01,2022-07-28,000054.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-01,2022-07-01,2022-07-04,2022-07-29,000054.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-04,2022-07-04,2022-07-05,2022-08-01,000054.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-05,2022-07-05,2022-07-06,2022-08-02,000054.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-06,2022-07-06,2022-07-07,2022-08-03,000054.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-07,2022-07-07,2022-07-08,2022-08-04,000054.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-08,2022-07-08,2022-07-11,2022-08-05,000054.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-11,2022-07-11,2022-07-12,2022-08-08,000054.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-12,2022-07-12,2022-07-13,2022-08-09,000054.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-13,2022-07-13,2022-07-14,2022-08-10,000054.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-14,2022-07-14,2022-07-15,2022-08-11,000054.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-15,2022-07-15,2022-07-18,2022-08-12,000054.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-18,2022-07-18,2022-07-19,2022-08-15,000054.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-19,2022-07-19,2022-07-20,2022-08-16,000054.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-20,2022-07-20,2022-07-21,2022-08-17,000054.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-21,2022-07-21,2022-07-22,2022-08-18,000054.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-22,2022-07-22,2022-07-25,2022-08-19,000054.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-25,2022-07-25,2022-07-26,2022-08-22,000054.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-26,2022-07-26,2022-07-27,2022-08-23,000054.SZ,2022-03-31,2022-04-28,2022-04-29
