trade_date,industry_code,factor,total,non_missing,coverage
2022-06-23,CONSUMER,turnover_chg_20,10,0,0.0
2022-06-23,ENERGY,turnover_chg_20,10,0,0.0
2022-06-23,HEALTH,turnover_chg_20,10,0,0.0
2022-06-23,INDUSTRIAL,turnover_chg_20,10,0,0.0
2022-06-23,TECH,turnover_chg_20,10,0,0.0
2022-06-24,BANK,turnover_chg_20,10,0,0.0
2022-06-24,CONSUMER,turnover_chg_20,10,0,0.0
2022-06-24,ENERGY,turnover_chg_20,10,0,0.0
2022-06-24,HEALTH,turnover_chg_20,10,0,0.0
2022-06-24,INDUSTRIAL,turnover_chg_20,10,0,0.0
2022-06-24,TECH,turnover_chg_20,10,0,0.0
2022-06-27,BANK,turnover_chg_20,10,0,0.0
2022-06-27,CONSUMER,turnover_chg_20,10,0,0.0
2022-06-27,ENERGY,turnover_chg_20,10,0,0.0
2022-06-27,HEALTH,turnover_chg_20,10,0,0.0
2022-06-27,INDUSTRIAL,turnover_chg_20,10,0,0.0
2022-06-27,TECH,turnover_chg_20,10,0,0.0
2022-06-28,BANK,turnover_chg_20,10,0,0.0
2022-06-28,CONSUMER,turnover_chg_20,10,0,0.0
2022-06-28,ENERGY,turnover_chg_20,10,0,0.0
2022-06-28,HEALTH,turnover_chg_20,10,0,0.0
2022-06-28,INDUSTRIAL,turnover_chg_20,10,0,0.0
2022-06-28,TECH,turnover_chg_20,10,0,0.0
2022-06-29,BANK,turnover_chg_20,10,0,0.0
2022-06-29,CONSUMER,turnover_chg_20,10,0,0.0
2022-06-29,ENERGY,turnover_chg_20,10,0,0.0
2022-06-29,HEALTH,turnover_chg_20,10,0,0.0
2022-06-29,INDUSTRIAL,turnover_chg_20,10,0,0.0
2022-06-29,TECH,turnover_chg_20,10,0,0.0
2022-06-30,BANK,turnover_chg_20,10,0,0.0
2022-06-30,CONSUMER,turnover_chg_20,10,0,0.0
2022-06-30,ENERGY,turnover_chg_20,10,0,0.0
2022-06-30,HEALTH,turnover_chg_20,10,0,0.0
2022-06-30,INDUSTRIAL,turnover_chg_20,10,0,0.0
2022-06-30,TECH,turnover_chg_20,10,0,0.0
2022-07-01,BANK,turnover_chg_20,10,0,0.0
2022-07-01,CONSUMER,turnover_chg_20,10,0,0.0
2022-07-01,ENERGY,turnover_chg_20,10,0,0.0
2022-07-01,HEALTH,turnover_chg_20,10,0,0.0
2022-07-01,INDUSTRIAL,turnover_chg_20,10,0,0.0
2022-07-01,TECH,turnover_chg_20,10,0,0.0
2022-07-04,BANK,turnover_chg_20,10,0,0.0
2022-07-04,CONSUMER,turnover_chg_20,10,0,0.0
2022-07-04,ENERGY,turnover_chg_20,10,0,0.0
2022-07-04,HEALTH,turnover_chg_20,10,0,0.0
2022-07-04,INDUSTRIAL,turnover_chg_20,10,0,0.0
2022-07-04,TECH,turnover_chg_20,10,0,0.0
2022-07-05,BANK,turnover_chg_20,10,0,0.0
2022-07-05,CONSUMER,turnover_chg_20,10,0,0.0
2022-07-05,ENERGY,turnover_chg_20,10,0,0.0
2022-07-05,HEALTH,turnover_chg_20,10,0,0.0
2022-07-05,INDUSTRIAL,turnover_chg_20,10,0,0.0
2022-07-05,TECH,turnover_chg_20,10,0,0.0
2022-07-06,BANK,turnover_chg_20,10,0,0.0
2022-07-06,CONSUMER,turnover_chg_20,10,0,0.0
2022-07-06,ENERGY,turnover_chg_20,10,0,0.0
2022-07-06,HEALTH,turnover_chg_20,10,0,0.0
2022-07-06,INDUSTRIAL,turnover_chg_20,10,0,0.0
2022-07-06,TECH,turnover_chg_20,10,0,0.0
2022-07-07,BANK,turnover_chg_20,10,0,0.0
2022-07-07,CONSUMER,turnover_chg_20,10,0,0.0
2022-07-07,ENERGY,turnover_chg_20,10,0,0.0
2022-07-07,HEALTH,turnover_chg_20,10,0,0.0
2022-07-07,INDUSTRIAL,turnover_chg_20,10,0,0.0
2022-07-07,TECH,turnover_chg_20,10,0,0.0
2022-07-08,BANK,turnover_chg_20,10,0,0.0
2022-07-08,CONSUMER,turnover_chg_20,10,0,0.0
2022-07-08,ENERGY,turnover_chg_20,10,0,0.0
2022-07-08,HEALTH,turnover_chg_20,10,0,0.0
2022-07-08,INDUSTRIAL,turnover_chg_20,10,0,0.0
2022-07-08,TECH,turnover_chg_20,10,0,0.0
2022-07-11,BANK,turnover_chg_20,10,0,0.0
2022-07-11,CONSUMER,turnover_chg_20,10,0,0.0
2022-07-11,ENERGY,turnover_chg_20,10,0,0.0
2022-07-11,HEALTH,turnover_chg_20,10,0,0.0
2022-07-11,INDUSTRIAL,turnover_chg_20,10,0,0.0
2022-07-11,TECH,turnover_chg_20,10,0,0.0
2022-07-12,BANK,turnover_chg_20,10,0,0.0
2022-07-12,CONSUMER,turnover_chg_20,10,0,0.0
2022-07-12,ENERGY,turnover_chg_20,10,0,0.0
2022-07-12,HEALTH,turnover_chg_20,10,0,0.0
2022-07-12,INDUSTRIAL,turnover_chg_20,10,0,0.0
2022-07-12,TECH,turnover_chg_20,10,0,0.0
2022-07-13,BANK,turnover_chg_20,10,0,0.0
2022-07-13,CONSUMER,turnover_chg_20,10,0,0.0
2022-07-13,ENERGY,turnover_chg_20,10,0,0.0
2022-07-13,HEALTH,turnover_chg_20,10,0,0.0
2022-07-13,INDUSTRIAL,turnover_chg_20,10,0,0.0
2022-07-13,TECH,turnover_chg_20,10,0,0.0
2022-07-14,BANK,turnover_chg_20,10,0,0.0
2022-07-14,CONSUMER,turnover_chg_20,10,0,0.0
2022-07-14,ENERGY,turnover_chg_20,10,0,0.0
2022-07-14,HEALTH,turnover_chg_20,10,0,0.0
2022-07-14,INDUSTRIAL,turnover_chg_20,10,0,0.0
2022-07-14,TECH,turnover_chg_20,10,0,0.0
2022-07-15,BANK,turnover_chg_20,10,0,0.0
2022-07-15,CONSUMER,turnover_chg_20,10,0,0.0
2022-07-15,ENERGY,turnover_chg_20,10,0,0.0
2022-07-15,HEALTH,turnover_chg_20,10,0,0.0
2022-07-15,INDUSTRIAL,turnover_chg_20,10,0,0.0
2022-07-15,TECH,turnover_chg_20,10,0,0.0
2022-07-18,BANK,turnover_chg_20,10,0,0.0
2022-07-18,CONSUMER,turnover_chg_20,10,0,0.0
2022-07-18,ENERGY,turnover_chg_20,10,0,0.0
2022-07-18,HEALTH,turnover_chg_20,10,0,0.0
2022-07-18,INDUSTRIAL,turnover_chg_20,10,0,0.0
2022-07-18,TECH,turnover_chg_20,10,0,0.0
2022-07-19,BANK,turnover_chg_20,10,0,0.0
2022-07-19,CONSUMER,turnover_chg_20,10,0,0.0
2022-07-19,ENERGY,turnover_chg_20,10,0,0.0
2022-07-19,HEALTH,turnover_chg_20,10,0,0.0
2022-07-19,INDUSTRIAL,turnover_chg_20,10,0,0.0
2022-07-19,TECH,turnover_chg_20,10,0,0.0
2022-07-20,BANK,turnover_chg_20,10,0,0.0
2022-07-20,CONSUMER,turnover_chg_20,10,0,0.0
2022-07-20,ENERGY,turnover_chg_20,10,0,0.0
2022-07-20,HEALTH,turnover_chg_20,10,0,0.0
2022-07-20,INDUSTRIAL,turnover_chg_20,10,0,0.0
2022-07-20,TECH,turnover_chg_20,10,0,0.0
2022-07-21,BANK,turnover_chg_20,10,0,0.0
2022-07-21,CONSUMER,turnover_chg_20,10,0,0.0
2022-07-21,ENERGY,turnover_chg_20,10,0,0.0
2022-07-21,HEALTH,turnover_chg_20,10,0,0.0
2022-07-21,INDUSTRIAL,turnover_chg_20,10,0,0.0
2022-07-21,TECH,turnover_chg_20,10,0,0.0
2022-07-22,BANK,turnover_chg_20,10,0,0.0
2022-07-22,CONSUMER,turnover_chg_20,10,0,0.0
2022-07-22,ENERGY,turnover_chg_20,10,0,0.0
2022-07-22,HEALTH,turnover_chg_20,10,0,0.0
2022-07-22,INDUSTRIAL,turnover_chg_20,10,0,0.0
2022-07-22,TECH,turnover_chg_20,10,0,0.0
2022-07-25,BANK,turnover_chg_20,10,0,0.0
2022-07-25,CONSUMER,turnover_chg_20,10,0,0.0
2022-07-25,ENERGY,turnover_chg_20,10,0,0.0
2022-07-25,HEALTH,turnover_chg_20,10,0,0.0
2022-07-25,INDUSTRIAL,turnover_chg_20,10,0,0.0
2022-07-25,TECH,turnover_chg_20,10,0,0.0
2022-07-26,BANK,turnover_chg_20,10,0,0.0
2022-07-26,CONSUMER,turnover_chg_20,10,0,0.0
2022-07-26,ENERGY,turnover_chg_20,10,0,0.0
2022-07-26,HEALTH,turnover_chg_20,10,0,0.0
2022-07-26,INDUSTRIAL,turnover_chg_20,10,0,0.0
2022-07-26,TECH,turnover_chg_20,10,0,0.0
2022-07-27,BANK,turnover_chg_20,10,0,0.0
2022-07-27,CONSUMER,turnover_chg_20,10,0,0.0
2022-07-27,ENERGY,turnover_chg_20,10,0,0.0
2022-07-27,HEALTH,turnover_chg_20,10,0,0.0
2022-07-27,INDUSTRIAL,turnover_chg_20,10,0,0.0
2022-07-27,TECH,turnover_chg_20,10,0,0.0
2022-07-28,BANK,turnover_chg_20,10,0,0.0
2022-07-28,CONSUMER,turnover_chg_20,10,0,0.0
2022-07-28,ENERGY,turnover_chg_20,10,0,0.0
2022-07-28,HEALTH,turnover_chg_20,10,0,0.0
2022-07-28,INDUSTRIAL,turnover_chg_20,10,0,0.0
2022-07-28,TECH,turnover_chg_20,10,0,0.0
2022-07-29,BANK,turnover_chg_20,10,10,1.0
2022-07-29,CONSUMER,turnover_chg_20,10,10,1.0
2022-07-29,ENERGY,turnover_chg_20,10,10,1.0
2022-07-29,HEALTH,turnover_chg_20,10,10,1.0
2022-07-29,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-07-29,TECH,turnover_chg_20,10,10,1.0
2022-08-01,BANK,turnover_chg_20,10,10,1.0
2022-08-01,CONSUMER,turnover_chg_20,10,10,1.0
2022-08-01,ENERGY,turnover_chg_20,10,10,1.0
2022-08-01,HEALTH,turnover_chg_20,10,10,1.0
2022-08-01,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-08-01,TECH,turnover_chg_20,10,10,1.0
2022-08-02,BANK,turnover_chg_20,10,10,1.0
2022-08-02,CONSUMER,turnover_chg_20,10,10,1.0
2022-08-02,ENERGY,turnover_chg_20,10,10,1.0
2022-08-02,HEALTH,turnover_chg_20,10,10,1.0
2022-08-02,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-08-02,TECH,turnover_chg_20,10,10,1.0
2022-08-03,BANK,turnover_chg_20,10,10,1.0
2022-08-03,CONSUMER,turnover_chg_20,10,10,1.0
2022-08-03,ENERGY,turnover_chg_20,10,10,1.0
2022-08-03,HEALTH,turnover_chg_20,10,10,1.0
2022-08-03,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-08-03,TECH,turnover_chg_20,10,10,1.0
2022-08-04,BANK,turnover_chg_20,10,10,1.0
2022-08-04,CONSUMER,turnover_chg_20,10,10,1.0
2022-08-04,ENERGY,turnover_chg_20,10,10,1.0
2022-08-04,HEALTH,turnover_chg_20,10,10,1.0
2022-08-04,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-08-04,TECH,turnover_chg_20,10,10,1.0
2022-08-05,BANK,turnover_chg_20,10,10,1.0
2022-08-05,CONSUMER,turnover_chg_20,10,10,1.0
2022-08-05,ENERGY,turnover_chg_20,10,10,1.0
2022-08-05,HEALTH,turnover_chg_20,10,10,1.0
2022-08-05,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-08-05,TECH,turnover_chg_20,10,10,1.0
2022-08-08,BANK,turnover_chg_20,10,10,1.0
2022-08-08,CONSUMER,turnover_chg_20,10,10,1.0
2022-08-08,ENERGY,turnover_chg_20,10,10,1.0
2022-08-08,HEALTH,turnover_chg_20,10,10,1.0
2022-08-08,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-08-08,TECH,turnover_chg_20,10,10,1.0
2022-08-09,BANK,turnover_chg_20,10,10,1.0
2022-08-09,CONSUMER,turnover_chg_20,10,10,1.0
2022-08-09,ENERGY,turnover_chg_20,10,10,1.0
2022-08-09,HEALTH,turnover_chg_20,10,10,1.0
2022-08-09,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-08-09,TECH,turnover_chg_20,10,10,1.0
2022-08-10,BANK,turnover_chg_20,10,10,1.0
2022-08-10,CONSUMER,turnover_chg_20,10,10,1.0
2022-08-10,ENERGY,turnover_chg_20,10,10,1.0
2022-08-10,HEALTH,turnover_chg_20,10,10,1.0
2022-08-10,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-08-10,TECH,turnover_chg_20,10,10,1.0
2022-08-11,BANK,turnover_chg_20,10,10,1.0
2022-08-11,CONSUMER,turnover_chg_20,10,10,1.0
2022-08-11,ENERGY,turnover_chg_20,10,10,1.0
2022-08-11,HEALTH,turnover_chg_20,10,10,1.0
2022-08-11,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-08-11,TECH,turnover_chg_20,10,10,1.0
2022-08-12,BANK,turnover_chg_20,10,10,1.0
2022-08-12,CONSUMER,turnover_chg_20,10,10,1.0
2022-08-12,ENERGY,turnover_chg_20,10,10,1.0
2022-08-12,HEALTH,turnover_chg_20,10,10,1.0
2022-08-12,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-08-12,TECH,turnover_chg_20,10,10,1.0
2022-08-15,BANK,turnover_chg_20,10,10,1.0
2022-08-15,CONSUMER,turnover_chg_20,10,10,1.0
2022-08-15,ENERGY,turnover_chg_20,10,10,1.0
2022-08-15,HEALTH,turnover_chg_20,10,10,1.0
2022-08-15,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-08-15,TECH,turnover_chg_20,10,10,1.0
2022-08-16,BANK,turnover_chg_20,10,10,1.0
2022-08-16,CONSUMER,turnover_chg_20,10,10,1.0
2022-08-16,ENERGY,turnover_chg_20,10,10,1.0
2022-08-16,HEALTH,turnover_chg_20,10,10,1.0
2022-08-16,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-08-16,TECH,turnover_chg_20,10,10,1.0
2022-08-17,BANK,turnover_chg_20,10,10,1.0
2022-08-17,CONSUMER,turnover_chg_20,10,10,1.0
2022-08-17,ENERGY,turnover_chg_20,10,10,1.0
2022-08-17,HEALTH,turnover_chg_20,10,10,1.0
2022-08-17,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-08-17,TECH,turnover_chg_20,10,10,1.0
2022-08-18,BANK,turnover_chg_20,10,10,1.0
2022-08-18,CONSUMER,turnover_chg_20,10,10,1.0
2022-08-18,ENERGY,turnover_chg_20,10,10,1.0
2022-08-18,HEALTH,turnover_chg_20,10,10,1.0
2022-08-18,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-08-18,TECH,turnover_chg_20,10,10,1.0
2022-08-19,BANK,turnover_chg_20,10,10,1.0
2022-08-19,CONSUMER,turnover_chg_20,10,10,1.0
2022-08-19,ENERGY,turnover_chg_20,10,10,1.0
2022-08-19,HEALTH,turnover_chg_20,10,10,1.0
2022-08-19,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-08-19,TECH,turnover_chg_20,10,10,1.0
2022-08-22,BANK,turnover_chg_20,10,10,1.0
2022-08-22,CONSUMER,turnover_chg_20,10,10,1.0
2022-08-22,ENERGY,turnover_chg_20,10,10,1.0
2022-08-22,HEALTH,turnover_chg_20,10,10,1.0
2022-08-22,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-08-22,TECH,turnover_chg_20,10,10,1.0
2022-08-23,BANK,turnover_chg_20,10,10,1.0
2022-08-23,CONSUMER,turnover_chg_20,10,10,1.0
2022-08-23,ENERGY,turnover_chg_20,10,10,1.0
2022-08-23,HEALTH,turnover_chg_20,10,10,1.0
2022-08-23,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-08-23,TECH,turnover_chg_20,10,10,1.0
2022-08-24,BANK,turnover_chg_20,10,10,1.0
2022-08-24,CONSUMER,turnover_chg_20,10,10,1.0
2022-08-24,ENERGY,turnover_chg_20,10,10,1.0
2022-08-24,HEALTH,turnover_chg_20,10,10,1.0
2022-08-24,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-08-24,TECH,turnover_chg_20,10,10,1.0
2022-08-25,BANK,turnover_chg_20,10,10,1.0
2022-08-25,CONSUMER,turnover_chg_20,10,10,1.0
2022-08-25,ENERGY,turnover_chg_20,10,10,1.0
2022-08-25,HEALTH,turnover_chg_20,10,10,1.0
2022-08-25,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-08-25,TECH,turnover_chg_20,10,10,1.0
2022-08-26,BANK,turnover_chg_20,10,10,1.0
2022-08-26,CONSUMER,turnover_chg_20,10,10,1.0
2022-08-26,ENERGY,turnover_chg_20,10,10,1.0
2022-08-26,HEALTH,turnover_chg_20,10,10,1.0
2022-08-26,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-08-26,TECH,turnover_chg_20,10,10,1.0
2022-08-29,BANK,turnover_chg_20,10,10,1.0
2022-08-29,CONSUMER,turnover_chg_20,10,10,1.0
2022-08-29,ENERGY,turnover_chg_20,10,10,1.0
2022-08-29,HEALTH,turnover_chg_20,10,10,1.0
2022-08-29,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-08-29,TECH,turnover_chg_20,10,10,1.0
2022-08-30,BANK,turnover_chg_20,10,10,1.0
2022-08-30,CONSUMER,turnover_chg_20,10,10,1.0
2022-08-30,ENERGY,turnover_chg_20,10,10,1.0
2022-08-30,HEALTH,turnover_chg_20,10,10,1.0
2022-08-30,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-08-30,TECH,turnover_chg_20,10,10,1.0
2022-08-31,BANK,turnover_chg_20,10,10,1.0
2022-08-31,CONSUMER,turnover_chg_20,10,10,1.0
2022-08-31,ENERGY,turnover_chg_20,10,10,1.0
2022-08-31,HEALTH,turnover_chg_20,10,10,1.0
2022-08-31,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-08-31,TECH,turnover_chg_20,10,10,1.0
2022-09-01,BANK,turnover_chg_20,10,10,1.0
2022-09-01,CONSUMER,turnover_chg_20,10,10,1.0
2022-09-01,ENERGY,turnover_chg_20,10,10,1.0
2022-09-01,HEALTH,turnover_chg_20,10,10,1.0
2022-09-01,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-09-01,TECH,turnover_chg_20,10,10,1.0
2022-09-02,BANK,turnover_chg_20,10,10,1.0
2022-09-02,CONSUMER,turnover_chg_20,10,10,1.0
2022-09-02,ENERGY,turnover_chg_20,10,10,1.0
2022-09-02,HEALTH,turnover_chg_20,10,10,1.0
2022-09-02,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-09-02,TECH,turnover_chg_20,10,10,1.0
2022-09-05,BANK,turnover_chg_20,10,10,1.0
2022-09-05,CONSUMER,turnover_chg_20,10,10,1.0
2022-09-05,ENERGY,turnover_chg_20,10,10,1.0
2022-09-05,HEALTH,turnover_chg_20,10,10,1.0
2022-09-05,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-09-05,TECH,turnover_chg_20,10,10,1.0
2022-09-06,BANK,turnover_chg_20,10,10,1.0
2022-09-06,CONSUMER,turnover_chg_20,10,10,1.0
2022-09-06,ENERGY,turnover_chg_20,10,10,1.0
2022-09-06,HEALTH,turnover_chg_20,10,10,1.0
2022-09-06,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-09-06,TECH,turnover_chg_20,10,10,1.0
2022-09-07,BANK,turnover_chg_20,10,10,1.0
2022-09-07,CONSUMER,turnover_chg_20,10,10,1.0
2022-09-07,ENERGY,turnover_chg_20,10,10,1.0
2022-09-07,HEALTH,turnover_chg_20,10,10,1.0
2022-09-07,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-09-07,TECH,turnover_chg_20,10,10,1.0
2022-09-08,BANK,turnover_chg_20,10,10,1.0
2022-09-08,CONSUMER,turnover_chg_20,10,10,1.0
2022-09-08,ENERGY,turnover_chg_20,10,10,1.0
2022-09-08,HEALTH,turnover_chg_20,10,10,1.0
2022-09-08,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-09-08,TECH,turnover_chg_20,10,10,1.0
2022-09-09,BANK,turnover_chg_20,10,10,1.0
2022-09-09,CONSUMER,turnover_chg_20,10,10,1.0
2022-09-09,ENERGY,turnover_chg_20,10,10,1.0
2022-09-09,HEALTH,turnover_chg_20,10,10,1.0
2022-09-09,INDUSTRIAL,turnover_chg_20,10,10,1.0
2022-09-09,TECH,turnover_chg_20,10,10,1.0
2022-06-20,BANK,amount_mom_20,10,0,0.0
2022-06-20,CONSUMER,amount_mom_20,10,0,0.0
2022-06-20,ENERGY,amount_mom_20,10,0,0.0
2022-06-20,HEALTH,amount_mom_20,10,0,0.0
2022-06-20,INDUSTRIAL,amount_mom_20,10,0,0.0
2022-06-20,TECH,amount_mom_20,10,0,0.0
2022-06-21,BANK,amount_mom_20,10,0,0.0
2022-06-21,CONSUMER,amount_mom_20,10,0,0.0
2022-06-21,ENERGY,amount_mom_20,10,0,0.0
2022-06-21,HEALTH,amount_mom_20,10,0,0.0
2022-06-21,INDUSTRIAL,amount_mom_20,10,0,0.0
2022-06-21,TECH,amount_mom_20,10,0,0.0
2022-06-22,BANK,amount_mom_20,10,0,0.0
2022-06-22,CONSUMER,amount_mom_20,10,0,0.0
2022-06-22,ENERGY,amount_mom_20,10,0,0.0
2022-06-22,HEALTH,amount_mom_20,10,0,0.0
2022-06-22,INDUSTRIAL,amount_mom_20,10,0,0.0
2022-06-22,TECH,amount_mom_20,10,0,0.0
2022-06-23,BANK,amount_mom_20,10,0,0.0
2022-06-23,CONSUMER,amount_mom_20,10,0,0.0
2022-06-23,ENERGY,amount_mom_20,10,0,0.0
2022-06-23,HEALTH,amount_mom_20,10,0,0.0
2022-06-23,INDUSTRIAL,amount_mom_20,10,0,0.0
2022-06-23,TECH,amount_mom_20,10,0,0.0
2022-06-24,BANK,amount_mom_20,10,0,0.0
2022-06-24,CONSUMER,amount_mom_20,10,0,0.0
2022-06-24,ENERGY,amount_mom_20,10,0,0.0
2022-06-24,HEALTH,amount_mom_20,10,0,0.0
2022-06-24,INDUSTRIAL,amount_mom_20,10,0,0.0
2022-06-24,TECH,amount_mom_20,10,0,0.0
2022-06-27,BANK,amount_mom_20,10,0,0.0
2022-06-27,CONSUMER,amount_mom_20,10,0,0.0
2022-06-27,ENERGY,amount_mom_20,10,0,0.0
2022-06-27,HEALTH,amount_mom_20,10,0,0.0
2022-06-27,INDUSTRIAL,amount_mom_20,10,0,0.0
2022-06-27,TECH,amount_mom_20,10,0,0.0
2022-06-28,BANK,amount_mom_20,10,0,0.0
2022-06-28,CONSUMER,amount_mom_20,10,0,0.0
2022-06-28,ENERGY,amount_mom_20,10,0,0.0
2022-06-28,HEALTH,amount_mom_20,10,0,0.0
2022-06-28,INDUSTRIAL,amount_mom_20,10,0,0.0
2022-06-28,TECH,amount_mom_20,10,0,0.0
2022-06-29,BANK,amount_mom_20,10,0,0.0
2022-06-29,CONSUMER,amount_mom_20,10,0,0.0
2022-06-29,ENERGY,amount_mom_20,10,0,0.0
2022-06-29,HEALTH,amount_mom_20,10,0,0.0
2022-06-29,INDUSTRIAL,amount_mom_20,10,0,0.0
2022-06-29,TECH,amount_mom_20,10,0,0.0
2022-06-30,BANK,amount_mom_20,10,0,0.0
2022-06-30,CONSUMER,amount_mom_20,10,0,0.0
2022-06-30,ENERGY,amount_mom_20,10,0,0.0
2022-06-30,HEALTH,amount_mom_20,10,0,0.0
2022-06-30,INDUSTRIAL,amount_mom_20,10,0,0.0
2022-06-30,TECH,amount_mom_20,10,0,0.0
2022-07-01,BANK,amount_mom_20,10,0,0.0
2022-07-01,CONSUMER,amount_mom_20,10,0,0.0
2022-07-01,ENERGY,amount_mom_20,10,0,0.0
2022-07-01,HEALTH,amount_mom_20,10,0,0.0
2022-07-01,INDUSTRIAL,amount_mom_20,10,0,0.0
2022-07-01,TECH,amount_mom_20,10,0,0.0
2022-07-04,BANK,amount_mom_20,10,0,0.0
2022-07-04,CONSUMER,amount_mom_20,10,0,0.0
2022-07-04,ENERGY,amount_mom_20,10,0,0.0
2022-07-04,HEALTH,amount_mom_20,10,0,0.0
2022-07-04,INDUSTRIAL,amount_mom_20,10,0,0.0
2022-07-04,TECH,amount_mom_20,10,0,0.0
2022-07-05,BANK,amount_mom_20,10,0,0.0
2022-07-05,CONSUMER,amount_mom_20,10,0,0.0
2022-07-05,ENERGY,amount_mom_20,10,0,0.0
2022-07-05,HEALTH,amount_mom_20,10,0,0.0
2022-07-05,INDUSTRIAL,amount_mom_20,10,0,0.0
2022-07-05,TECH,amount_mom_20,10,0,0.0
2022-07-06,BANK,amount_mom_20,10,0,0.0
2022-07-06,CONSUMER,amount_mom_20,10,0,0.0
2022-07-06,ENERGY,amount_mom_20,10,0,0.0
2022-07-06,HEALTH,amount_mom_20,10,0,0.0
2022-07-06,INDUSTRIAL,amount_mom_20,10,0,0.0
2022-07-06,TECH,amount_mom_20,10,0,0.0
2022-07-07,BANK,amount_mom_20,10,0,0.0
2022-07-07,CONSUMER,amount_mom_20,10,0,0.0
2022-07-07,ENERGY,amount_mom_20,10,0,0.0
2022-07-07,HEALTH,amount_mom_20,10,0,0.0
2022-07-07,INDUSTRIAL,amount_mom_20,10,0,0.0
2022-07-07,TECH,amount_mom_20,10,0,0.0
2022-07-08,BANK,amount_mom_20,10,0,0.0
2022-07-08,CONSUMER,amount_mom_20,10,0,0.0
2022-07-08,ENERGY,amount_mom_20,10,0,0.0
2022-07-08,HEALTH,amount_mom_20,10,0,0.0
2022-07-08,INDUSTRIAL,amount_mom_20,10,0,0.0
2022-07-08,TECH,amount_mom_20,10,0,0.0
2022-07-11,BANK,amount_mom_20,10,0,0.0
2022-07-11,CONSUMER,amount_mom_20,10,0,0.0
2022-07-11,ENERGY,amount_mom_20,10,0,0.0
2022-07-11,HEALTH,amount_mom_20,10,0,0.0
2022-07-11,INDUSTRIAL,amount_mom_20,10,0,0.0
2022-07-11,TECH,amount_mom_20,10,0,0.0
2022-07-12,BANK,amount_mom_20,10,0,0.0
2022-07-12,CONSUMER,amount_mom_20,10,0,0.0
2022-07-12,ENERGY,amount_mom_20,10,0,0.0
2022-07-12,HEALTH,amount_mom_20,10,0,0.0
2022-07-12,INDUSTRIAL,amount_mom_20,10,0,0.0
2022-07-12,TECH,amount_mom_20,10,0,0.0
2022-07-13,BANK,amount_mom_20,10,0,0.0
2022-07-13,CONSUMER,amount_mom_20,10,0,0.0
2022-07-13,ENERGY,amount_mom_20,10,0,0.0
2022-07-13,HEALTH,amount_mom_20,10,0,0.0
2022-07-13,INDUSTRIAL,amount_mom_20,10,0,0.0
2022-07-13,TECH,amount_mom_20,10,0,0.0
2022-07-14,BANK,amount_mom_20,10,0,0.0
2022-07-14,CONSUMER,amount_mom_20,10,0,0.0
2022-07-14,ENERGY,amount_mom_20,10,0,0.0
2022-07-14,HEALTH,amount_mom_20,10,0,0.0
2022-07-14,INDUSTRIAL,amount_mom_20,10,0,0.0
2022-07-14,TECH,amount_mom_20,10,0,0.0
2022-07-15,BANK,amount_mom_20,10,0,0.0
2022-07-15,CONSUMER,amount_mom_20,10,0,0.0
2022-07-15,ENERGY,amount_mom_20,10,0,0.0
2022-07-15,HEALTH,amount_mom_20,10,0,0.0
2022-07-15,INDUSTRIAL,amount_mom_20,10,0,0.0
2022-07-15,TECH,amount_mom_20,10,0,0.0
2022-07-18,BANK,amount_mom_20,10,0,0.0
2022-07-18,CONSUMER,amount_mom_20,10,0,0.0
2022-07-18,ENERGY,amount_mom_20,10,0,0.0
2022-07-18,HEALTH,amount_mom_20,10,0,0.0
2022-07-18,INDUSTRIAL,amount_mom_20,10,0,0.0
2022-07-18,TECH,amount_mom_20,10,0,0.0
